    time   dayofyr        tmax        tmin         ppt     N2Oflux      NOflux     CH4oxid         NIT     CO2resp
 1959.7500  293    19.79     1.40     0.00       0.9039       5.0243      10.1662      25.2242    1193.1358
 1959.7500  294     9.80    -3.34     0.00       0.8105       4.6763       9.8261      21.7249    1077.9703
 1959.7500  295     3.89    -6.78     0.00       0.7207       4.2702       9.5543      18.5807     978.7748
 1959.7500  296    -1.65   -11.69     0.00       0.6316       3.8072       9.2985      15.6389     889.2114
 1959.7500  297     1.86   -11.82     0.05       0.6039       3.6370       9.2821      15.0468     840.8470
 1959.7500  298     1.79    -6.77     0.00       0.5862       3.5821       9.2307      14.7242     793.0570
 1959.7500  299     3.91    -5.63     0.00       0.5674       3.4840       9.2044      14.4024     751.9404
 1959.7500  300    21.15    -1.45     0.00       0.5456       3.3917       9.2826      14.0796     700.0441
 1959.7500  301    10.46    -3.80     0.00       0.5266       3.2973       9.1069      13.7575     658.4328
 1959.7500  302    18.33     0.83     0.00       0.5084       3.2158       9.1371      13.4367     619.8951
 1959.7500  303    19.16     2.06     0.12       0.4959       3.8423       9.3431      13.1207     591.3098
 1959.7500  304    11.83     3.06     0.00       0.4805       3.0645       9.0602      12.8074     571.3368
 1959.8334  305    15.94     0.11     0.00       0.4938       3.1926       8.9029      13.5136     555.7623
 1959.8334  306    20.18    -0.22     0.00       0.4708       3.0736       8.8134      13.1793     518.3299
 1959.8334  307    17.60    -0.70     0.00       0.4540       2.9892       8.6904      12.8476     485.1635
 1959.8334  308    19.29     2.09     0.00       0.4386       2.9128       8.6336      12.5193     457.0897
 1959.8334  309    17.85    -2.20     0.00       0.4222       2.8270       8.4517      12.1938     425.5287
 1959.8334  310    11.83    -3.07     0.00       0.4076       2.7458       8.3189      11.8720     400.5753
 1959.8334  311    16.79    -4.20     0.00       0.3923       2.6623       8.2086      11.5533     372.6703
 1959.8334  312    17.56    -6.47     0.00       0.3769       2.5770       8.0532      11.2376     344.5433
 1959.8334  313     3.91    -7.75     0.00       0.3644       2.4996       7.9085      10.9265     326.2884
 1959.8334  314    13.62    -2.82     0.00       0.3520       2.4291       7.9108      10.6201     308.4933
 1959.8334  315    15.48    -2.33     0.00       0.3399       2.3599       7.8127      10.3182     291.1497
 1959.8334  316    16.58    -2.78     0.00       0.3279       2.2909       7.6896      10.0209     273.9552
 1959.8334  317    16.76    -1.02     0.00       0.3166       2.2260       7.5938       9.7283     259.1971
 1959.8334  318    16.58    -1.12     0.00       0.3057       2.1621       7.4691       9.4406     245.3325
 1959.8334  319    13.76    -1.57     0.00       0.2955       2.1002       7.3444       9.1580     233.5016
 1959.8334  320    14.14    -2.44     0.00       0.2854       2.0383       7.2170       8.8803     221.5882
 1959.8334  321    13.24    -5.10     0.00       0.2753       1.9754       7.0615       8.6073     209.5012
 1959.8334  322     7.53    -2.38     0.00       0.2666       1.9196       7.0030       8.3399     202.1753
 1959.8334  323     0.07    -7.02     0.78       0.3952       0.0000       6.9788       8.1656     200.2472
 1959.8334  324    -5.06    -9.07     0.00       0.2547       0.0000       6.9517       7.9083     197.9843
 1959.8334  325    -5.35    -9.81     0.00       0.2479       0.0000       6.9370       7.6572     195.8657
 1959.8334  326     2.24    -9.34     0.00       0.2415       0.0000       6.9428       7.4121     194.4735
 1959.8334  327     2.47    -9.91     0.78       0.3739       0.0000       6.9340       7.2617     193.2030
 1959.8334  328     0.93    -1.78     0.00       0.2313       0.0000       6.9379       7.0260     192.4184
 1959.8334  329     0.97    -1.50     0.16       0.2254       0.0000       6.9307       6.7961     191.6941
 1959.8334  330     0.03    -5.11     0.00       0.2195       0.0000       6.9140       6.5719     190.7535
 1959.8334  331    -2.24    -5.41     0.00       0.2138       0.0000       6.9004       6.3531     189.7469
 1959.8334  332    -3.27    -6.29     0.00       0.2082       0.0000       6.8879       6.1396     188.7201
 1959.8334  333    -2.05    -6.17     0.00       0.2028       0.0000       6.8817       5.9314     187.8556
 1959.8334  334    -1.97   -11.24     0.00       0.1975       0.0000       6.8633       5.7282     186.7802
 1959.9166  335     0.35   -11.69     0.00       0.2118       0.0000       6.8579       6.3851     179.9015
 1959.9166  336     0.93   -10.33     0.00       0.2052       0.0000       6.8532       6.1774     179.2031
 1959.9166  337     2.13    -3.96     0.47       0.2002       0.0000       6.8612       5.9750     178.9596
 1959.9166  338     1.34   -12.33     0.00       0.1951       0.0000       6.8374       5.7776     178.2678
 1959.9166  339    -0.99   -14.73     0.00       0.1901       0.0000       6.8204       5.5849     177.4090
 1959.9166  340     1.65   -11.30     0.00       0.1853       0.0000       6.8234       5.3971     176.9146
 1959.9166  341     7.23    -2.54     0.00       0.1808       0.0000       6.8450       5.2140     177.1576
 1959.9166  342     2.06    -6.19     0.00       0.1764       0.0000       6.8449       5.0355     176.9107
 1959.9166  343    -1.64    -9.55     0.00       0.1719       0.0000       6.8241       4.8615     176.3238
 1959.9166  344    -2.88    -7.88     0.00       0.1675       0.0000       6.8176       4.6917     175.8225
 1959.9166  345    -0.87    -4.66     0.00       0.1634       0.0000       6.8215       4.5261     175.6327
 1959.9166  346     2.76    -8.58     0.00       0.1703       0.0000       7.7653       4.3717     175.4332
 1959.9166  347    -4.21   -12.00     0.00       0.1663       0.0000       7.7316       4.2235     174.3920
 1959.9166  348    -4.76   -18.49     0.00       0.1623       0.0000       7.7031       4.0814     173.0085
 1959.9166  349   -10.40   -19.39     0.06       0.1584       0.0000       7.6750       3.9453     171.4046
 1959.9166  350   -11.37   -19.31     0.00       0.1547       0.0000       7.6595       3.8148     170.0005
 1959.9166  351   -14.15   -25.75     0.00       0.1509       0.0000       7.6232       3.6896     168.1404
 1959.9166  352   -14.16   -24.91     0.00       0.1474       0.0000       7.6104       3.5696     166.6283
 1959.9166  353   -11.50   -20.59     0.00       0.1442       0.0000       7.6146       3.4547     165.7760
 1959.9166  354     1.14   -16.36     0.00       0.1452       0.0000       7.7667       3.3472     166.0942
 1959.9166  355     4.27    -5.12     0.09       0.1648       0.0000       8.2506       3.2585     167.8756
 1959.9166  356     1.16   -10.41     0.00       0.1731       0.0000       8.4358       3.1805     200.7669
 1959.9166  357    -5.36   -12.88     0.13       0.1707       0.0000       8.4059       3.1055     203.9334
 1959.9166  358    -6.71   -12.93     0.00       0.1686       0.0000       8.3935       3.0336     203.4039
 1959.9166  359    -6.42   -13.11     0.00       0.1666       0.0000       8.3854       2.9646     202.9917
 1959.9166  360    -7.69   -14.11     0.10       0.1646       0.0000       8.3719       2.8985     202.4728
 1959.9166  361    -4.06   -13.35     0.01       0.1629       0.0000       8.3759       2.8352     202.4293
 1959.9166  362   -10.79   -18.59     0.05       0.1607       0.0000       8.3361       2.7743     201.3220
 1959.9166  363   -16.91   -27.91     0.08       0.1582       0.0000       8.2834       2.7153     199.1862
 1959.9166  364   -18.84   -28.06     0.13       0.1558       0.0000       8.2648       2.6584     197.4270
 1959.9166  365   -18.07   -26.27     0.03       0.1538       0.0000       8.2576       2.6034     196.1827
 1960.0000    1   -15.47   -27.33     0.00       0.1651       0.0000       8.2489       3.0801     195.2029
 1960.0000    2   -14.90   -28.81     0.16       0.1602       0.0000       8.2385       3.0044     194.3556
 1960.0000    3   -10.71   -27.55     0.07       0.1583       0.0000       8.2431       2.9319     194.0205
 1960.0000    4   -18.97   -28.56     0.00       0.1560       0.0000       8.2107       2.8622     192.9823
 1960.0000    5   -15.44   -26.16     0.05       0.1541       0.0000       8.2153       2.7955     192.5546
 1960.0000    6   -10.68   -25.92     0.00       0.1525       0.0000       8.2193       2.7316     192.4833
 1960.0000    7   -22.82   -29.50     0.00       0.1503       0.0000       8.1719       2.6701     191.2518
 1960.0000    8   -15.83   -25.25     0.00       0.1487       0.0000       8.1882       2.6112     191.0323
 1960.0000    9   -14.98   -25.81     0.08       0.1471       0.0000       8.1828       2.5548     190.8460
 1960.0000   10   -21.55   -33.81     0.00       0.1451       0.0000       8.1383       2.5005     189.6601
 1960.0000   11   -22.42   -31.55     0.00       0.1433       0.0000       8.1293       2.4483     188.7979
 1960.0000   12   -17.16   -26.07     0.00       0.1420       0.0000       8.1455       2.3982     188.7633
 1960.0000   13   -16.03   -26.31     0.07       0.1407       0.0000       8.1424       2.3503     188.7528
 1960.0000   14    -9.48   -27.69     0.05       0.1395       0.0000       8.1498       2.3045     189.0530
 1960.0000   15    -6.95   -25.24     0.03       0.1386       0.0000       8.1579       2.2608     189.5893
 1960.0000   16   -13.93   -31.24     0.00       0.1372       0.0000       8.1224       2.2188     189.1624
 1960.0000   17   -18.84   -27.88     0.05       0.1359       0.0000       8.1115       2.1784     188.7811
 1960.0000   18   -11.98   -24.82     0.00       0.1349       0.0000       8.1278       2.1398     189.1034
 1960.0000   19    -5.99   -24.78     0.00       0.1341       0.0000       8.1382       2.1030     189.7190
 1960.0000   20   -12.45   -25.30     0.00       0.1331       0.0000       8.1183       2.0677     189.7584
 1960.0000   21   -19.25   -30.05     0.12       0.1318       0.0000       8.0872       2.0337     189.1638
 1960.0000   22   -18.69   -29.19     0.17       0.1308       0.0000       8.0858       2.0010     188.9173
 1960.0000   23   -19.74   -25.89     0.27       0.1299       0.0000       8.0900       1.9697     189.0075
 1960.0000   24   -18.99   -27.12     0.00       0.1290       0.0000       8.0834       1.9396     189.0368
 1960.0000   25   -14.73   -27.80     0.58       0.2133       0.0000       8.0981       1.9653     189.5743
 1960.0000   26   -12.10   -25.07     0.00       0.1290       0.0000       8.1054       1.9355     190.2570
 1960.0000   27    -0.95   -21.14     0.00       0.1286       0.0000       8.1319       1.9073     191.5525
 1960.0000   28     4.30   -15.64     0.00       0.1285       0.0000       8.1529       1.8806     193.1314
 1960.0000   29    -5.29   -22.99     0.00       0.1278       0.0000       8.1218       1.8551     193.5573
 1960.0000   30    -6.29   -21.06     0.00       0.1273       0.0000       8.1211       1.8307     194.0627
 1960.0000   31   -14.85   -26.44     0.00       0.1264       0.0000       8.0905       1.8072     193.8114
 1960.0834   32   -10.38   -19.02     0.63       0.2377       0.0000       8.1179       2.4209     208.0075
 1960.0834   33   -10.81   -26.17     0.01       0.1434       0.0000       8.1040       2.3734     208.3961
 1960.0834   34   -23.99   -32.95     0.00       0.1420       0.0000       8.0666       2.3278     207.8195
 1960.0834   35   -22.45   -33.40     0.00       0.1406       0.0000       8.0604       2.2840     207.5014
 1960.0834   36   -22.49   -34.18     0.00       0.1394       0.0000       8.0520       2.2420     207.2448
 1960.0834   37   -18.90   -32.98     0.00       0.1383       0.0000       8.0535       2.2018     207.2852
 1960.0834   38    -4.31   -19.13     0.00       0.1378       0.0000       8.0970       2.1637     208.6768
 1960.0834   39   -12.10   -26.99     0.00       0.1369       0.0000       8.0714       2.1272     209.0242
 1960.0834   40   -18.15   -27.54     0.00       0.1359       0.0000       8.0568       2.0923     209.0466
 1960.0834   41   -18.48   -28.65     0.00       0.1349       0.0000       8.0495       2.0588     209.0606
 1960.0834   42    -7.45   -26.48     0.00       0.1343       0.0000       8.0675       2.0268     209.7617
 1960.0834   43   -11.38   -22.89     0.00       0.1336       0.0000       8.0654       1.9963     210.3337
 1960.0834   44    -7.58   -21.08     0.00       0.1330       0.0000       8.0731       1.9673     211.1161
 1960.0834   45    -5.92   -15.63     0.00       0.1326       0.0000       8.0845       1.9397     212.1492
 1960.0834   46     4.73   -10.81     0.00       0.1324       0.0000       8.1112       1.9136     213.7999
 1960.0834   47    -3.66   -12.19     0.00       0.1320       0.0000       8.0956       1.8888     214.6516
 1960.0834   48     0.76    -8.53     0.00       0.1317       0.0000       8.1111       1.8653     215.9162
 1960.0834   49     6.08    -6.08     0.00       0.1505       0.0000       8.4128       1.8557     265.4513
 1960.0834   50     3.45    -5.13     0.00       0.1719       0.0000       8.9852       1.8774     388.4196
 1960.0834   51     7.34    -1.07     0.00       0.2098       0.0000       8.5443       1.9863     959.2453
